carBrand,carModel,year,price(rub),city,distance(km),engine_capacity(L),fuel_type
Hyundai,Solaris,2012,760000.0,Москва,285000.0,1.4,"бензин,"
Hyundai,Solaris,2017,1000000.0,Москва,318000.0,1.6,"бензин,"
Hyundai,Solaris,2013,740000.0,Москва,239743.0,1.6,"бензин,"
Hyundai,Solaris,2013,950000.0,Москва,120503.0,1.4,"бензин,"
Hyundai,Solaris,2015,1055000.0,Москва,88535.0,1.6,"бензин,"
Hyundai,Solaris,2011,665000.0,Москва,150000.0,1.4,"бензин,"
Hyundai,Solaris,2019,1685000.0,Москва,60502.0,1.6,"бензин,"
Hyundai,Solaris,2018,400000.0,Москва,302000.0,1.6,"бензин,"
Hyundai,Solaris,2020,1499000.0,Москва,45574.0,1.4,"бензин,"
Hyundai,Solaris,2011,715000.0,Москва,201778.0,1.6,"бензин,"
Hyundai,Solaris,2015,1140000.0,Москва,150807.0,1.6,"бензин,"
Hyundai,Solaris,2018,1100000.0,Москва,160000.0,1.6,"бензин,"
Hyundai,Solaris,2016,1190000.0,Москва,113000.0,1.6,"бензин,"
Hyundai,Solaris,2018,1345000.0,Москва,69469.0,1.6,"бензин,"
Hyundai,Solaris,2016,690000.0,Москва,350705.0,1.4,"бензин,"
Hyundai,Solaris,2014,969000.0,Москва,104987.0,1.6,"бензин,"
Hyundai,Solaris,2016,1200000.0,Москва,118000.0,1.4,"бензин,"
Hyundai,Solaris,2020,1758700.0,Москва,23030.0,1.6,"бензин,"
Hyundai,Solaris,2021,1800000.0,Москва,45437.0,1.6,"бензин,"
Hyundai,Solaris,2016,1185000.0,Москва,205000.0,1.6,"бензин,"
Hyundai,Solaris,2011,995000.0,Москва,162368.0,1.4,"бензин,"
Hyundai,Solaris,2012,800000.0,Москва,110000.0,1.6,"бензин,"
Hyundai,Solaris,2014,440000.0,Москва,111000.0,1.4,"бензин,"
Hyundai,Solaris,2021,1955000.0,Москва,17000.0,1.6,"бензин,"
Hyundai,Solaris,2021,1660000.0,Москва,29996.0,1.6,"бензин,"
Hyundai,Solaris,2022,1600000.0,Москва,41184.0,1.6,"бензин,"
Hyundai,Solaris,2013,812000.0,Москва,118923.0,1.6,"бензин,"
Hyundai,Solaris,2012,950000.0,Москва,218000.0,1.4,"бензин,"
Hyundai,Solaris,2018,1199050.0,Москва,101551.0,1.6,"бензин,"
Hyundai,Solaris,2019,1400000.0,Москва,120000.0,1.6,"бензин,"
Hyundai,Solaris,2019,810000.0,Москва,207000.0,1.4,"бензин,"
